ID,INFOR,CHOICE
2309359101,"The trip distance is 0.260976 miles, and trip purpose is Home. Trip starts at 20:25:0. Traveler is 25-34 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2309368301,"The trip distance is 0.328705 miles, and trip purpose is Social/Recreation. Trip starts at 12:0:0. Traveler is 45-54 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $25,000-$49,999. ",2
2309368301,"The trip distance is 0.849414 miles, and trip purpose is Social/Recreation. Trip starts at 18:13:36. Traveler is 45-54 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $25,000-$49,999. ",2
2309368301,"The trip distance is 0.499582 miles, and trip purpose is Social/Recreation. Trip starts at 19:30:0. Traveler is 45-54 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $25,000-$49,999. ",2
2309368301,"The trip distance is 0.461679 miles, and trip purpose is Home. Trip starts at 20:30:0. Traveler is 45-54 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $25,000-$49,999. ",2
2308996701,"The trip distance is 1.783957 miles, and trip purpose is Home. Trip starts at 17:45:0. Traveler is 25-34 years old, Male, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $200,000 or more. ",4
2308996702,"The trip distance is 1.431639 miles, and trip purpose is Work. Trip starts at 11:30:0. Traveler is 25-34 years old, Female, with a Graduate degree. The person's household owns 0 (no vehicles), and the household income is $200,000 or more. ",4
2308996702,"The trip distance is 1.431639 miles, and trip purpose is Home. Trip starts at 20:30:0. Traveler is 25-34 years old, Female, with a Graduate degree. The person's household owns 0 (no vehicles), and the household income is $200,000 or more. ",4
2308234501,"The trip distance is 6.266529 miles, and trip purpose is Social/Recreation. Trip starts at 11:20:0. Traveler is 25-34 years old, Female, with High school graduate. The person's household owns 0 (no vehicles), and the household income is Under $25,000. ",3
2308234501,"The trip distance is 5.973863 miles, and trip purpose is Home. Trip starts at 14:2:0. Traveler is 25-34 years old, Female, with High school graduate. The person's household owns 0 (no vehicles), and the household income is Under $25,000. ",3
2308737901,"The trip distance is 8.898657 miles, and trip purpose is Shopping. Trip starts at 13:11:0. Traveler is 65-74 years old, Female, with college education. The person's household owns 1 vehicle, and the household income is Under $25,000. ",1
2309390501,"The trip distance is 2.272976 miles, and trip purpose is Escort. Trip starts at 7:45:0. Traveler is 45-54 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",1
2309390501,"The trip distance is 2.3444 miles, and trip purpose is Home. Trip starts at 8:0:0. Traveler is 45-54 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",1
2309390501,"The trip distance is 2.272976 miles, and trip purpose is Escort. Trip starts at 14:0:0. Traveler is 45-54 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",1
2309390501,"The trip distance is 3.392065 miles, and trip purpose is Social/Recreation. Trip starts at 14:30:0. Traveler is 45-54 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",1
2309390501,"The trip distance is 2.3792 miles, and trip purpose is Home. Trip starts at 16:50:0. Traveler is 45-54 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",1
2309390502,"The trip distance is 1.010971 miles, and trip purpose is Work. Trip starts at 9:30:0. Traveler is 35-44 years old, Female, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2309390502,"The trip distance is 1.010971 miles, and trip purpose is Home. Trip starts at 12:1:0. Traveler is 35-44 years old, Female, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308275701,"The trip distance is 0.285831 miles, and trip purpose is Meal. Trip starts at 17:18:0. Traveler is 45-54 years old, Male, with an Associates degree. The person's household owns 2 vehicles, and the household income is $25,000-$49,999. ",1
2308275701,"The trip distance is 0.846929 miles, and trip purpose is Shopping. Trip starts at 11:5:0. Traveler is 45-54 years old, Male, with an Associates degree. The person's household owns 2 vehicles, and the household income is $25,000-$49,999. ",1
2308275701,"The trip distance is 0.953805 miles, and trip purpose is Shopping. Trip starts at 20:8:0. Traveler is 45-54 years old, Male, with an Associates degree. The person's household owns 2 vehicles, and the household income is $25,000-$49,999. ",1
2308275701,"The trip distance is 0.379036 miles, and trip purpose is Meal. Trip starts at 15:33:0. Traveler is 45-54 years old, Male, with an Associates degree. The person's household owns 2 vehicles, and the household income is $25,000-$49,999. ",1
2308275701,"The trip distance is 0.907202 miles, and trip purpose is Shopping. Trip starts at 20:48:0. Traveler is 45-54 years old, Male, with an Associates degree. The person's household owns 2 vehicles, and the household income is $25,000-$49,999. ",1
2308275701,"The trip distance is 0.912173 miles, and trip purpose is Social/Recreation. Trip starts at 20:57:0. Traveler is 45-54 years old, Male, with an Associates degree. The person's household owns 2 vehicles, and the household income is $25,000-$49,999. ",1
2308275701,"The trip distance is 0.896017 miles, and trip purpose is Shopping. Trip starts at 10:25:0. Traveler is 45-54 years old, Male, with an Associates degree. The person's household owns 2 vehicles, and the household income is $25,000-$49,999. ",1
2308275701,"The trip distance is 0.365366 miles, and trip purpose is Meal. Trip starts at 14:30:0. Traveler is 45-54 years old, Male, with an Associates degree. The person's household owns 2 vehicles, and the household income is $25,000-$49,999. ",1
2308275701,"The trip distance is 0.956912 miles, and trip purpose is Shopping. Trip starts at 17:59:0. Traveler is 45-54 years old, Male, with an Associates degree. The person's household owns 2 vehicles, and the household income is $25,000-$49,999. ",1
2309073401,"The trip distance is 0.9818 miles, and trip purpose is Home. Trip starts at 17:0:0. Traveler is 25-34 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",1
2309073402,"The trip distance is 2.35624 miles, and trip purpose is Home. Trip starts at 16:15:0. Traveler is 25-34 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",3
2309507801,"The trip distance is 3.265927 miles, and trip purpose is Home. Trip starts at 17:0:0. Traveler is 25-34 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $25,000-$49,999. ",2
2308761501,"The trip distance is 0.214373 miles, and trip purpose is Business/Errand. Trip starts at 14:0:0. Traveler is 45-54 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $100,000-$199,999. ",2
2308761501,"The trip distance is 1.652226 miles, and trip purpose is Shopping. Trip starts at 14:11:0. Traveler is 45-54 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $100,000-$199,999. ",3
2308761501,"The trip distance is 1.439717 miles, and trip purpose is Home. Trip starts at 15:20:0. Traveler is 45-54 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $100,000-$199,999. ",3
2309392602,"The trip distance is 3.97429 miles, and trip purpose is Work. Trip starts at 7:40:0. Traveler is 25-34 years old, Female, with college education. The person's household owns 0 (no vehicles), and the household income is $75,000-$99,999. ",3
2309392602,"The trip distance is 3.782908 miles, and trip purpose is Home. Trip starts at 17:2:0. Traveler is 25-34 years old, Female, with college education. The person's household owns 0 (no vehicles), and the household income is $75,000-$99,999. ",3
2308761502,"The trip distance is 0.621371 miles, and trip purpose is Social/Recreation. Trip starts at 19:40:0. Traveler is 45-54 years old, Male, with a Graduate degree. The person's household owns 0 (no vehicles), and the household income is $100,000-$199,999. ",2
2308761502,"The trip distance is 0.621371 miles, and trip purpose is Home. Trip starts at 20:31:0. Traveler is 45-54 years old, Male, with a Graduate degree. The person's household owns 0 (no vehicles), and the household income is $100,000-$199,999. ",2
2309077901,"The trip distance is 0.871784 miles, and trip purpose is Work. Trip starts at 8:45:0. Traveler is 18-24 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $75,000-$99,999. ",4
2309077901,"The trip distance is 1.179363 miles, and trip purpose is Business/Errand. Trip starts at 17:0:0. Traveler is 18-24 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $75,000-$99,999. ",4
2309077901,"The trip distance is 0.485291 miles, and trip purpose is Home. Trip starts at 18:0:0. Traveler is 18-24 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $75,000-$99,999. ",2
2309077901,"The trip distance is 0.386493 miles, and trip purpose is Social/Recreation. Trip starts at 18:45:0. Traveler is 18-24 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $75,000-$99,999. ",2
2309077901,"The trip distance is 0.386493 miles, and trip purpose is Home. Trip starts at 20:0:0. Traveler is 18-24 years old, Female, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is $75,000-$99,999. ",2
2309210001,"The trip distance is 0.649954 miles, and trip purpose is Work. Trip starts at 10:0:0. Traveler is 25-34 years old, Male, with a Graduate degree. The person's household owns 0 (no vehicles), and the household income is $200,000 or more. ",2
2309210001,"The trip distance is 0.649954 miles, and trip purpose is Home. Trip starts at 17:22:0. Traveler is 25-34 years old, Male, with a Graduate degree. The person's household owns 0 (no vehicles), and the household income is $200,000 or more. ",2
2309214301,"The trip distance is 2.258685 miles, and trip purpose is Business/Errand. Trip starts at 13:53:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",1
2309214301,"The trip distance is 2.21581 miles, and trip purpose is Home. Trip starts at 14:56:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",1
2309214301,"The trip distance is 2.008272 miles, and trip purpose is Escort. Trip starts at 13:37:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",1
2309214301,"The trip distance is 2.015107 miles, and trip purpose is Escort. Trip starts at 13:26:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",1
2309214301,"The trip distance is 3.393929 miles, and trip purpose is Meal. Trip starts at 14:14:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",1
2309214301,"The trip distance is 3.390823 miles, and trip purpose is Home. Trip starts at 14:47:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",1
2309214302,"The trip distance is 0.198839 miles, and trip purpose is Shopping. Trip starts at 14:3:0. Traveler is 25-34 years old, Female, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309214302,"The trip distance is 0.286452 miles, and trip purpose is Home. Trip starts at 14:10:0. Traveler is 25-34 years old, Female, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309214302,"The trip distance is 2.317715 miles, and trip purpose is School. Trip starts at 11:25:0. Traveler is 25-34 years old, Female, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",3
2309214302,"The trip distance is 1.220373 miles, and trip purpose is Change mode. Trip starts at 8:1:0. Traveler is 25-34 years old, Female, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",3
2308766201,"The trip distance is 0.456086 miles, and trip purpose is Shopping. Trip starts at 17:52:0. Traveler is 25-34 years old, Female, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2308766201,"The trip distance is 5.103943 miles, and trip purpose is Social/Recreation. Trip starts at 18:14:0. Traveler is 25-34 years old, Female, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",3
2309407801,"The trip distance is 3.677896 miles, and trip purpose is Home. Trip starts at 11:50:0. Traveler is 25-34 years old, Female, with an Associates degree. The person's household owns 1 vehicle, and the household income is $25,000-$49,999. ",1
2308292201,"The trip distance is 0.515117 miles, and trip purpose is Work. Trip starts at 11:40:0. Traveler is 65-74 years old, Male, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is Under $25,000. ",2
2308292201,"The trip distance is 1.612459 miles, and trip purpose is Shopping. Trip starts at 18:55:0. Traveler is 65-74 years old, Male, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is Under $25,000. ",3
2308292201,"The trip distance is 0.922736 miles, and trip purpose is Home. Trip starts at 19:33:0. Traveler is 65-74 years old, Male, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is Under $25,000. ",3
2309414501,"The trip distance is 1.102934 miles, and trip purpose is Shopping. Trip starts at 13:0:0. Traveler is 55-64 years old, Male, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is Under $25,000. ",2
2309414501,"The trip distance is 1.102934 miles, and trip purpose is Home. Trip starts at 14:0:0. Traveler is 55-64 years old, Male, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is Under $25,000. ",2
2309414501,"The trip distance is 0.253519 miles, and trip purpose is Shopping. Trip starts at 17:0:0. Traveler is 55-64 years old, Male, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is Under $25,000. ",2
2309414501,"The trip distance is 0.253519 miles, and trip purpose is Home. Trip starts at 17:20:0. Traveler is 55-64 years old, Male, with a Bachelor degree. The person's household owns 0 (no vehicles), and the household income is Under $25,000. ",2
2309089001,"The trip distance is 0.249791 miles, and trip purpose is Work. Trip starts at 8:30:0. Traveler is 18-24 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is Under $25,000. ",2
2309089001,"The trip distance is 0.249791 miles, and trip purpose is Home. Trip starts at 21:0:0. Traveler is 18-24 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is Under $25,000. ",2
2308346801,"The trip distance is 0.67046 miles, and trip purpose is Meal. Trip starts at 10:55:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2308346801,"The trip distance is 0.654304 miles, and trip purpose is Work. Trip starts at 12:57:11. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2308346801,"The trip distance is 3.087593 miles, and trip purpose is Business/Errand. Trip starts at 15:9:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",1
2308346801,"The trip distance is 1.324763 miles, and trip purpose is Social/Recreation. Trip starts at 18:6:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309526801,"The trip distance is 1.892697 miles, and trip purpose is Shopping. Trip starts at 12:0:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $75,000-$99,999. ",1
2309526801,"The trip distance is 3.177692 miles, and trip purpose is Home. Trip starts at 12:29:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $75,000-$99,999. ",1
2309101801,"The trip distance is 0.884833 miles, and trip purpose is Home. Trip starts at 18:20:0. Traveler is 25-34 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",1
2309101801,"The trip distance is 0.791627 miles, and trip purpose is Work. Trip starts at 8:35:0. Traveler is 25-34 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",1
2309526802,"The trip distance is 1.700072 miles, and trip purpose is Home. Trip starts at 12:41:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $75,000-$99,999. ",4
2308789202,"The trip distance is 3.247907 miles, and trip purpose is Work. Trip starts at 9:42:0. Traveler is 55-64 years old, Male, with High school graduate. The person's household owns 3 vehicles, and the household income is $100,000-$199,999. ",1
2308615801,"The trip distance is 8.571816 miles, and trip purpose is Work. Trip starts at 5:0:0. Traveler is 55-64 years old, Female, with college education. The person's household owns 2 vehicles, and the household income is $100,000-$199,999. ",4
2308615801,"The trip distance is 8.656322 miles, and trip purpose is Home. Trip starts at 14:35:0. Traveler is 55-64 years old, Female, with college education. The person's household owns 2 vehicles, and the household income is $100,000-$199,999. ",4
2308615802,"The trip distance is 3.951921 miles, and trip purpose is Home. Trip starts at 20:30:0. Traveler is 55-64 years old, Female, with a Graduate degree. The person's household owns 2 vehicles, and the household income is $100,000-$199,999. ",1
2309449501,"The trip distance is 3.395172 miles, and trip purpose is Meal. Trip starts at 9:50:0. Traveler is 25-34 years old, Male, with college education. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",1
2309449501,"The trip distance is 3.479679 miles, and trip purpose is Home. Trip starts at 10:1:0. Traveler is 25-34 years old, Male, with college education. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",1
2309464701,"The trip distance is 0.590924 miles, and trip purpose is Work. Trip starts at 11:18:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",2
2309464701,"The trip distance is 0.098798 miles, and trip purpose is Social/Recreation. Trip starts at 16:25:5. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",2
2309464701,"The trip distance is 1.106041 miles, and trip purpose is Home. Trip starts at 19:5:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",3
2309464701,"The trip distance is 5.189692 miles, and trip purpose is Shopping. Trip starts at 13:38:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",1
2309464701,"The trip distance is 4.862851 miles, and trip purpose is Home. Trip starts at 14:15:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",1
2309464701,"The trip distance is 0.268432 miles, and trip purpose is Shopping. Trip starts at 11:0:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",1
2309464701,"The trip distance is 0.268432 miles, and trip purpose is Home. Trip starts at 12:3:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",1
2309464701,"The trip distance is 0.615779 miles, and trip purpose is Work. Trip starts at 13:15:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",2
2309464701,"The trip distance is 0.63442 miles, and trip purpose is Home. Trip starts at 21:5:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",2
2309464701,"The trip distance is 0.257869 miles, and trip purpose is Meal. Trip starts at 9:0:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",2
2309464701,"The trip distance is 0.257869 miles, and trip purpose is Home. Trip starts at 9:10:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",2
2309464701,"The trip distance is 0.179576 miles, and trip purpose is Shopping. Trip starts at 13:19:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",2
2309464701,"The trip distance is 0.459815 miles, and trip purpose is Work. Trip starts at 13:52:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",2
2309464701,"The trip distance is 0.510146 miles, and trip purpose is Home. Trip starts at 20:51:38. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",3
2309464701,"The trip distance is 1.25952 miles, and trip purpose is Business/Errand. Trip starts at 21:5:21. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",3
2309464701,"The trip distance is 1.337812 miles, and trip purpose is Social/Recreation. Trip starts at 23:31:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",2
2309464701,"The trip distance is 0.434338 miles, and trip purpose is Home. Trip starts at 0:3:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",2
2309464701,"The trip distance is 1.416105 miles, and trip purpose is Social/Recreation. Trip starts at 18:17:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",3
2309464701,"The trip distance is 1.488805 miles, and trip purpose is Home. Trip starts at 23:39:0. Traveler is 35-44 years old, Male, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $50,000-$74,999. ",3
2308813801,"The trip distance is 4.96662 miles, and trip purpose is Home. Trip starts at 21:30:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 2.26117 miles, and trip purpose is Work. Trip starts at 10:45:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 0.2355 miles, and trip purpose is Work. Trip starts at 18:45:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 0.082021 miles, and trip purpose is Overnight. Trip starts at 21:47:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 0.068351 miles, and trip purpose is Social/Recreation. Trip starts at 21:50:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 4.330957 miles, and trip purpose is Social/Recreation. Trip starts at 1:0:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 0.777335 miles, and trip purpose is Overnight. Trip starts at 6:44:42. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 2.998738 miles, and trip purpose is Home. Trip starts at 14:7:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 0.173984 miles, and trip purpose is Meal. Trip starts at 14:58:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 0.075186 miles, and trip purpose is Meal. Trip starts at 15:4:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 0.268432 miles, and trip purpose is Home. Trip starts at 17:53:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 2.849608 miles, and trip purpose is Meal. Trip starts at 13:44:58. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 2.044311 miles, and trip purpose is Work. Trip starts at 15:11:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 2.345676 miles, and trip purpose is Home. Trip starts at 19:43:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 0.236742 miles, and trip purpose is Meal. Trip starts at 12:8:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 0.151615 miles, and trip purpose is Home. Trip starts at 15:13:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 0.120546 miles, and trip purpose is Meal. Trip starts at 12:1:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 2.073515 miles, and trip purpose is Work. Trip starts at 12:27:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 2.323928 miles, and trip purpose is Home. Trip starts at 17:50:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 2.117633 miles, and trip purpose is Work. Trip starts at 11:50:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 2.068545 miles, and trip purpose is Meal. Trip starts at 16:10:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 0.242335 miles, and trip purpose is Home. Trip starts at 20:0:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 2.118254 miles, and trip purpose is Work. Trip starts at 9:35:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 1.427911 miles, and trip purpose is Shopping. Trip starts at 16:15:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",3
2308813801,"The trip distance is 0.257869 miles, and trip purpose is Social/Recreation. Trip starts at 20:3:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2308813801,"The trip distance is 1.284996 miles, and trip purpose is Meal. Trip starts at 21:0:0. Traveler is 35-44 years old, Male, with a Graduate degree. The person's household owns 1 vehicle, and the household income is $200,000 or more. ",2
2309128101,"The trip distance is 0.055302 miles, and trip purpose is Home. Trip starts at 13:0:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309128101,"The trip distance is 0.414455 miles, and trip purpose is Social/Recreation. Trip starts at 5:45:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309128101,"The trip distance is 0.414455 miles, and trip purpose is Home. Trip starts at 7:5:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309128101,"The trip distance is 0.055302 miles, and trip purpose is Business/Errand. Trip starts at 11:20:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309128101,"The trip distance is 0.200082 miles, and trip purpose is Escort. Trip starts at 14:20:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309128101,"The trip distance is 0.259112 miles, and trip purpose is Shopping. Trip starts at 14:45:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309128101,"The trip distance is 0.111225 miles, and trip purpose is Meal. Trip starts at 15:5:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309128101,"The trip distance is 0.120546 miles, and trip purpose is Social/Recreation. Trip starts at 15:15:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
2309128101,"The trip distance is 0.566069 miles, and trip purpose is Home. Trip starts at 16:19:0. Traveler is 35-44 years old, Female, with a Bachelor degree. The person's household owns 1 vehicle, and the household income is $100,000-$199,999. ",2
