trip_id,household_id,person_id,day_id,pernum,daynum,tripnum,travel_day,travel_date,travel_dow,day_iscomplete,svy_complete,depart_date,depart_dow,depart_time_hour,depart_time_minute,depart_time_second,arrive_date,arrive_dow,arrival_time_hour,arrival_time_minute,arrival_time_second,o_in_region,origin_rgcname,origin_county,origin_jurisdiction,origin_tract10,origin_tract20,d_in_region,dest_rgcname,dest_county,dest_jurisdiction,dest_tract10,dest_tract20,distance_meters,distance_miles,duration_minutes,duration_seconds,speed_mph,speed_flag,dwell_mins,days_first_trip,days_last_trip,origin_purpose_cat,origin_purpose,origin_name,dest_purpose_cat,dest_purpose,dest_purpose_other,dest_name,mode_class,mode_1,mode_2,mode_3,mode_4,mode_other_specify,mode_acc,mode_egr,travelers_total,travelers_hh,travelers_nonhh,hhmember1,hhmember2,hhmember3,hhmember4,hhmember5,hhmember6,hhmember7,hhmember8,hhmember9,hhmember10,hhmember11,hhmember12,driver,change_vehicles,taxi_cost_known,taxi_cost_int,analyst_split,analyst_merged,analyst_split_loop,copied_trip,user_split,user_merged,user_added,flag_teleport,trace_quality_flag,pt_density,point_dist_index,survey_year,hh_day_iscomplete,trip_weight,ObjectId,GlobalID
2301062901016,23010629,2301062901,230106290102,1,2,16,Yes,2023-05-03,Wednesday,Yes,Complete,2023-05-03,Wednesday,20,18,0,2023-05-03,Wednesday,20,31,0,Yes,Not RGC,King County,Seattle,,53033009300,Yes,Not RGC,King County,Seattle,,53033006800,8042.999196672,4.997688,13,780,23.0663232809947,No,765.1,No,Yes,Social/Recreation,"Went to exercise (e.g., gym, walk, jog, bike ride)",,Home,Went home,,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,11.9371727748691,10.9546337686243,2023,Yes,9.18953360515107,64690,298ac2ef-4fdc-4b04-8f6e-8cab13f6fcf8
2301062901017,23010629,2301062901,230106290103,1,3,17,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,9,16,0,2023-05-04,Thursday,9,24,0,Yes,Not RGC,King County,Seattle,,53033006800,Yes,Not RGC,King County,Seattle,,53033006800,396.999415296,0.246684,8,480,1.85013462533656,No,0,Yes,No,Home,Went home,,Social/Recreation,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,Yes,No,Missing Response,Missing Response,No,No teleport detected,Yes,1.27868852459016,19.1071146407786,2023,Yes,9.18953360515107,64698,8d68e417-af96-4eb4-b532-3609bd80f99b
2301062901018,23010629,2301062901,230106290103,1,3,18,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,9,24,0,2023-05-04,Thursday,9,36,0,Yes,Not RGC,King County,Seattle,,53033006800,Yes,Not RGC,King County,Seattle,,53033006800,463.00022208,0.287695,12,720,1.438475,No,179.216666666667,No,No,Social/Recreation,"Went to exercise (e.g., gym, walk, jog, bike ride)",,Home,Went home,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,Yes,No,Missing Response,Missing Response,No,No teleport detected,Yes,1.27868852459016,19.1071146407786,2023,Yes,9.18953360515107,64701,5ed477fc-c366-4f84-a531-84928b40f982
2301062901019,23010629,2301062901,230106290103,1,3,19,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,12,35,0,2023-05-04,Thursday,13,11,0,Yes,Not RGC,King County,Seattle,,53033006800,Yes,Seattle Uptown,King County,Seattle,,53033007203,3816.000853632,2.371153,36,2160,3.95192166666667,No,0,No,No,Home,Went home,,Work,Went to primary workplace,,,Transit,Bus (public transit),Missing Response,Missing Response,Missing Response,,Walked or jogged,Walked or jogged,1 traveler,1 traveler,No other people,Selected,-995,-995,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,-995,Missing Response,,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,3.34261838440111,7.21854765066887,2023,Yes,9.18953360515107,64707,ffdfc688-ee53-4a22-8133-b7e0a954f1aa
2301062901020,23010629,2301062901,230106290103,1,3,20,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,15,8,0,2023-05-04,Thursday,15,17,0,Yes,Seattle Uptown,King County,Seattle,,53033007203,Yes,Not RGC,King County,Seattle,,53033006800,2553.999959808,1.586982,9,540,10.57988,No,0,No,No,Work,Went to primary workplace,,Home,Went home,,,Transit,Bus (public transit),Missing Response,Missing Response,Missing Response,,Walked or jogged,Walked or jogged,1 traveler,1 traveler,No other people,Selected,-995,-995,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,-995,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,5.0561797752809,9.4153537308599,2023,Yes,9.18953360515107,64709,230113b6-7d44-4d18-8607-09b08f321c00
2301062901021,23010629,2301062901,230106290103,1,3,21,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,16,27,0,2023-05-04,Thursday,17,25,0,Yes,Not RGC,King County,Seattle,,53033006800,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033007600,7061.000018688,4.387502,58,3480,4.53879830261952,No,0,No,No,Home,Went home,,Meal,Went to restaurant to eat/get take-out,,,Transit,Bus (public transit),"Urban Rail (e.g., Link light rail, monorail, streetcar)",Household vehicle 8,"Urban Rail (e.g., Link light rail, monorail, streetcar)",,Transferred from other rail,Walked or jogged,1 traveler,1 traveler,No other people,Selected,-995,-995,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,-995,Missing Response,,No,No,No,No,Missing Response,Yes,No,No teleport detected,No,3.43575418994413,3.51688291793321,2023,Yes,9.18953360515107,64715,ee44909c-f44f-4dfb-8e7f-f307098c2237
2301062901022,23010629,2301062901,230106290103,1,3,22,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,21,7,0,2023-05-04,Thursday,21,21,0,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033007501,Yes,Seattle Downtown,King County,Seattle,,53033008003,3437.000341632,2.135653,14,840,9.15281164687378,No,0,No,No,Meal,Went to restaurant to eat/get take-out,,Escort,Drop someone off,,,Ride Hail,"Other hired service (Uber, Lyft, or other smartphone-app car service)",Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,2 travelers,1 traveler,1 other person,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Knows amount paid,37,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,4.60992907801419,5.09802537019714,2023,Yes,9.18953360515107,64718,b54f9428-4e4b-4da0-bfa0-169e3a8fe86c
2301062901023,23010629,2301062901,230106290103,1,3,23,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,21,21,0,2023-05-04,Thursday,21,33,0,Yes,Seattle Downtown,King County,Seattle,,53033008003,Yes,Not RGC,King County,Seattle,,53033006800,3396.000693888,2.110177,12,720,10.550885,No,703.866666666667,No,Yes,Escort,Drop someone off,,Home,Went home,,,Ride Hail,"Other hired service (Uber, Lyft, or other smartphone-app car service)",Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,"Don't know (e.g., someone else paid)",,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,5.68513119533528,8.47318417474517,2023,Yes,9.18953360515107,64728,b5bf9b63-d940-4c8a-b09d-8b78465051bf
2301062901024,23010629,2301062901,230106290104,1,4,24,Yes,2023-05-05,Friday,Yes,Complete,2023-05-05,Friday,9,16,0,2023-05-05,Friday,9,21,0,Yes,Not RGC,King County,Seattle,,53033006800,Yes,Not RGC,King County,Seattle,,53033006800,360.000596736,0.223694,5,300,2.68433873735495,No,0,Yes,No,Home,Went home,,Social/Recreation,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,Yes,No,Missing Response,Missing Response,No,No teleport detected,Yes,1.41078838174274,35.1199485223799,2023,Yes,0,64736,0cd8fac4-f23f-4088-9d39-bcd03e78ab25
2301062901025,23010629,2301062901,230106290104,1,4,25,Yes,2023-05-05,Friday,Yes,Complete,2023-05-05,Friday,9,21,0,2023-05-05,Friday,9,28,0,Yes,Not RGC,King County,Seattle,,53033006800,Yes,Not RGC,King County,Seattle,,53033006800,368.00064576,0.228665,7,420,1.95999691426808,No,87.15,No,No,Social/Recreation,"Went to exercise (e.g., gym, walk, jog, bike ride)",,Home,Went home,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,Yes,No,Missing Response,Missing Response,No,No teleport detected,Yes,1.41078838174274,35.1199485223799,2023,Yes,0,64741,99ae4278-fedc-4ffb-998b-fa1a7d6f0d1b
2301062901026,23010629,2301062901,230106290104,1,4,26,Yes,2023-05-05,Friday,Yes,Complete,2023-05-05,Friday,10,56,0,2023-05-05,Friday,11,4,0,Yes,Not RGC,King County,Seattle,,53033006800,Yes,Not RGC,King County,Seattle,,53033009300,6785.000741376,4.216004,8,480,31.6201090502726,No,3.33333333333333,No,No,Home,Went home,,Shopping,Grocery shopping,,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,12.0458891013384,6.16784234927625,2023,Yes,0,64747,05d2822b-fde9-4f37-b731-027192d4e052
2301062901027,23010629,2301062901,230106290104,1,4,27,Yes,2023-05-05,Friday,Yes,Complete,2023-05-05,Friday,11,8,0,2023-05-05,Friday,11,10,0,Yes,Not RGC,King County,Seattle,,53033009300,Yes,Not RGC,King County,Seattle,,53033009300,1045.999570176,0.649954,2,120,19.4988149881499,No,96.3333333333333,No,No,Shopping,Went grocery shopping,,Social/Recreation,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,3.15789473684211,34.6410177414371,2023,Yes,0,64752,9542c237-bb32-4c74-97e1-10ee2a3fb6c1
2301062901028,23010629,2301062901,230106290104,1,4,28,Yes,2023-05-05,Friday,Yes,Complete,2023-05-05,Friday,12,47,0,2023-05-05,Friday,13,2,0,Yes,Not RGC,King County,Seattle,,53033009300,Yes,Seattle Uptown,King County,Seattle,,53033007203,5515.999201152,3.427483,15,900,13.709932,No,29.8,No,No,Social/Recreation,"Went to exercise (e.g., gym, walk, jog, bike ride)",,Work,Went to primary workplace,,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,8.67469879518072,19.9935146156793,2023,Yes,0,64758,4b6ff78f-37d1-4074-aba1-0d7ad9688aba
2301062901029,23010629,2301062901,230106290104,1,4,29,Yes,2023-05-05,Friday,Yes,Incomplete,2023-05-05,Friday,13,31,22,2023-05-05,Friday,13,32,0,Yes,Seattle Uptown,King County,Seattle,,53033007203,Yes,Seattle Uptown,King County,Seattle,,53033007203,161.999785728,0.100662,1,38,9.53690194220748,No,14.7833333333333,No,No,Work,Went to primary workplace,,Work-related,"Went to work-related activity (e.g., meeting, delivery, worksite)",,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,,,2023,Yes,0,64759,e20c93a9-d0a7-4b7f-9adb-290680ab8f59
2301062901030,23010629,2301062901,230106290104,1,4,30,Yes,2023-05-05,Friday,Yes,Complete,2023-05-05,Friday,13,46,0,2023-05-05,Friday,13,52,0,Yes,Seattle Uptown,King County,Seattle,,53033007101,Yes,Not RGC,King County,Seattle,,53033006800,2359.00057536,1.465815,6,360,14.65815,No,1183.01666666667,No,Yes,Work-related,"Went to work-related place (e.g., meeting, second job, delivery)",,Home,Went home,,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,5.21008403361345,12.8924633618834,2023,Yes,0,64762,356d610d-1751-4e1a-b985-24b12bab59e7
2301062901031,23010629,2301062901,230106290105,1,5,31,Yes,2023-05-06,Saturday,Yes,Complete,2023-05-06,Saturday,9,35,0,2023-05-06,Saturday,9,47,0,Yes,Not RGC,King County,Seattle,,53033006800,Yes,Not RGC,King County,Seattle,,53033006800,425.999794176,0.264704,12,720,1.32352,No,0,Yes,No,Home,Went home,,Social/Recreation,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,Yes,No,Missing Response,Missing Response,No,No teleport detected,Yes,1.17400419287212,16.6681835928968,2023,Yes,0,64766,18a4ccf1-851a-4c3f-b1b4-604e8862a352
2301062901032,23010629,2301062901,230106290105,1,5,32,Yes,2023-05-06,Saturday,Yes,Complete,2023-05-06,Saturday,9,47,0,2023-05-06,Saturday,9,59,0,Yes,Not RGC,King County,Seattle,,53033006800,Yes,Not RGC,King County,Seattle,,53033006800,415.99933056,0.25849,12,720,1.29245,No,39.2166666666667,No,No,Social/Recreation,"Went to exercise (e.g., gym, walk, jog, bike ride)",,Home,Went home,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,Yes,No,Missing Response,Missing Response,No,No teleport detected,Yes,1.17400419287212,16.6681835928968,2023,Yes,0,64774,c8ce77f2-1c94-4854-8ddb-2209bfc95950
2301062901033,23010629,2301062901,230106290105,1,5,33,Yes,2023-05-06,Saturday,Yes,Complete,2023-05-06,Saturday,10,38,0,2023-05-06,Saturday,10,51,0,Yes,Not RGC,King County,Seattle,,53033006800,Yes,Seattle Uptown,King County,Seattle,,53033007203,2800.99885824,1.74046,13,780,8.03291702436008,No,0,No,No,Home,Went home,,Work-related,"Went to work-related activity (e.g., meeting, delivery, worksite)",,,Transit,Bus (public transit),Missing Response,Missing Response,Missing Response,,Walked or jogged,Walked or jogged,1 traveler,1 traveler,No other people,Selected,-995,-995,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,-995,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,5.28061224489796,5.09801038366716,2023,Yes,0,64782,19f66ffa-4b98-4e8b-8c3a-0947b97d6a4a
2301062901034,23010629,2301062901,230106290105,1,5,34,Yes,2023-05-06,Saturday,Yes,Complete,2023-05-06,Saturday,13,24,0,2023-05-06,Saturday,14,13,0,Yes,Seattle Uptown,King County,Seattle,,53033007203,Yes,Not RGC,King County,Seattle,,53033006800,2642.000499072,1.641663,49,2940,2.01020123281733,No,34.4333333333333,No,No,Work-related,"Went to work-related place (e.g., meeting, second job, delivery)",,Social/Recreation,"Social event (e.g., visit friends, family, co-workers)",,,Transit,Bus (public transit),Missing Response,Missing Response,Missing Response,,Walked or jogged,Walked or jogged,1 traveler,1 traveler,No other people,Selected,-995,-995,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,-995,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,Yes,1.14467408585056,29.7444845518445,2023,Yes,0,64787,a1cd955f-d4db-4492-a866-c97391896baf
2301304101001,23013041,2301304101,230130410101,1,1,1,Yes,2023-05-09,Tuesday,Yes,Complete,2023-05-09,Tuesday,8,37,0,2023-05-09,Tuesday,8,45,0,Yes,Not RGC,King County,Seattle,,53033007700,Yes,Not RGC,King County,Seattle,,53033007600,595.999628928,0.370337,8,480,2.77753444383611,No,0,Yes,No,Work,Went to primary workplace,,Other,"Other activity only (e.g., attend meeting, pick-up or drop-off item)",I dropped off gifts at the school for teacher appreciation week.,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,2 travelers,2 travelers,No other people,Selected,Not Selected,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,4.12955465587045,28.8579106664744,2023,No,0,64813,4040fbba-4c95-4c07-902a-216d99c00397
2301304101002,23013041,2301304101,230130410101,1,1,2,Yes,2023-05-09,Tuesday,Yes,Complete,2023-05-09,Tuesday,8,45,0,2023-05-09,Tuesday,9,21,0,Yes,Not RGC,King County,Seattle,,53033007600,Yes,Seattle Downtown,King County,Seattle,,53033007202,2982.000168576,1.852929,36,2160,3.088215,No,5.93333333333333,No,No,Work-related,"Other activity at workplace only (e.g., attend meeting, pick-up or drop-off item)",,Work-related,"Went to work-related activity (e.g., meeting, delivery, worksite)",,,Transit,Bus (public transit),Missing Response,Missing Response,Missing Response,,Walked or jogged,Walked or jogged,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,-995,Missing Response,,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,2.08092485549133,0.531332584247242,2023,No,0,64814,676bc658-00ba-48ad-814d-f99a19f6ba8e
2301304101003,23013041,2301304101,230130410101,1,1,3,Yes,2023-05-09,Tuesday,Yes,Complete,2023-05-09,Tuesday,16,48,0,2023-05-09,Tuesday,17,28,0,Yes,Seattle Downtown,King County,Seattle,,53033007202,Yes,Not RGC,King County,Seattle,,53033007700,3493.0006848,2.17045,40,2400,3.25567825567826,No,0,No,Yes,Work-related,"Went to work-related place (e.g., meeting, second job, delivery)",,Home,Went home,,,Transit,Bus (public transit),Missing Response,Missing Response,Missing Response,,Walked or jogged,Walked or jogged,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,-995,Missing Response,,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,2.16621253405995,26.5539906545071,2023,No,0,64815,59719627-034e-4291-8653-9855bd99d9a4
2301304101004,23013041,2301304101,230130410102,1,2,4,Yes,2023-05-10,Wednesday,Yes,Complete,2023-05-10,Wednesday,19,7,0,2023-05-10,Wednesday,19,22,0,Yes,Not RGC,King County,Seattle,,53033007700,Yes,Not RGC,King County,Seattle,,53033007700,1185.999623424,0.736946,15,900,2.947784,No,0,Yes,No,Home,Went home,,Social/Recreation,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,2 travelers,2 travelers,No other people,Selected,Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,Yes,No,Missing Response,Missing Response,No,No teleport detected,No,2.14067278287462,8.23537556219108,2023,Yes,36.7917499391119,64816,5dcbfd27-e003-41c0-8a57-b6d500a16aeb
2301304101005,23013041,2301304101,230130410102,1,2,5,Yes,2023-05-10,Wednesday,Yes,Complete,2023-05-10,Wednesday,19,22,0,2023-05-10,Wednesday,19,40,0,Yes,Not RGC,King County,Seattle,,53033007700,Yes,Not RGC,King County,Seattle,,53033007700,1185.999623424,0.736946,18,1080,2.45648666666667,No,1197.3,No,Yes,Social/Recreation,"Went to exercise (e.g., gym, walk, jog, bike ride)",,Home,Went home,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,2 travelers,2 travelers,No other people,Selected,Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,Yes,No,Missing Response,Missing Response,No,No teleport detected,No,2.14067278287462,8.23537556219108,2023,Yes,36.7917499391119,64817,512e93a9-8401-495d-8e73-d2d0a0dbbe24
2301304101006,23013041,2301304101,230130410103,1,3,6,Yes,2023-05-11,Thursday,Yes,Complete,2023-05-11,Thursday,15,37,0,2023-05-11,Thursday,15,45,0,Yes,Not RGC,King County,Seattle,,53033007700,Yes,Not RGC,King County,Seattle,,53033007600,551.000761344,0.342376,8,480,2.56782641956605,No,3.36666666666667,Yes,No,Home,Went home,,Other,"Other activity only (e.g., attend meeting, pick-up or drop-off item)",I dropped off snacks and a water bottle for my son's track practice and picked up his backpack to take home.,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,2 travelers,2 travelers,No other people,Selected,Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,2.22222222222222,27.6658051266095,2023,No,0,64818,c52e3c2d-3669-479e-90c1-33cf24a59509
2301304101007,23013041,2301304101,230130410103,1,3,7,Yes,2023-05-11,Thursday,Yes,Complete,2023-05-11,Thursday,15,48,0,2023-05-11,Thursday,16,12,0,Yes,Not RGC,King County,Seattle,,53033007600,Yes,Not RGC,King County,Seattle,,53033007700,584.999762688,0.363502,24,1440,0.908755,No,191.1,No,No,Work-related,"Other activity at workplace only (e.g., attend meeting, pick-up or drop-off item)",,Home,Went home,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,2 travelers,2 travelers,No other people,Selected,Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,1.87110187110187,17.3965329678128,2023,No,0,64819,45effcb9-2f3d-4679-a676-bf5c61fa40d1
