ID,INFOR,CHOICE
28240179,"The trip distance is 101.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 168 minutes, and the travel cost is 18.5 CHF. 2. Driving: travel time is 114 minutes, and the travel cost is 13.54 CHF. 3. Soft modes are free of charge. Traveler is 51 year old male who work full time and has no children. The household owns 3 cars, 0 motorcycle, 4 bicycles.",0
28240202,"The trip distance is 150.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 215 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 163 minutes, and the travel cost is 20.71 CHF. 3. Soft modes are free of charge. Traveler is 39 year old male who work full time and has 2 children. The household owns 1 car, 0 motorcycle, 4 bicycles.",0
28240264,"The trip distance is 69.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 140 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 56 minutes, and the travel cost is 10.02 CHF. 3. Soft modes are free of charge. Traveler is 19 year old male who work part time and has no children. The household owns 1 car, 1 motorcycle, 5 bicycles.",0
28240270,"The trip distance is 235.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 280 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 199 minutes, and the travel cost is 33.47 CHF. 3. Soft modes are free of charge. Traveler is 24 year old male who work part time and has no children. The household owns 2 cars, 1 motorcycle, 6 bicycles.",0
28240302,"The trip distance is 43.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 211 minutes, and the travel cost is 26.6 CHF. 2. Driving: travel time is 54 minutes, and the travel cost is 6.2 CHF. 3. Soft modes are free of charge. Traveler is 69 year old male who work part time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",1
28240303,"The trip distance is 43.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 211 minutes, and the travel cost is 26.6 CHF. 2. Driving: travel time is 54 minutes, and the travel cost is 6.2 CHF. 3. Soft modes are free of charge. Traveler is 67 year old female who work part time and has no children. The household owns 1 car, 0 motorcycle, 0 bicycle.",1
28240354,"The trip distance is 6.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 27 minutes, and the travel cost is 4.0 CHF. 2. Driving: travel time is 10 minutes, and the travel cost is 1.09 CHF. 3. Soft modes are free of charge. Traveler is 46 year old female who work part time and has no children. The household owns 3 cars, 1 motorcycle, 4 bicycles.",1
28240378,"The trip distance is 0.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 18 minutes, and the travel cost is 3.0 CHF. 2. Driving: travel time is 1 minutes, and the travel cost is 0.09 CHF. 3. Soft modes are free of charge. Traveler is 47 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
28240378,"The trip distance is 6.7 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 33 minutes, and the travel cost is 4.0 CHF. 2. Driving: travel time is 11 minutes, and the travel cost is 1.0 CHF. 3. Soft modes are free of charge. Traveler is 47 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
28240378,"The trip distance is 40.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 124 minutes, and the travel cost is 22.8 CHF. 2. Driving: travel time is 36 minutes, and the travel cost is 6.06 CHF. 3. Soft modes are free of charge. Traveler is 47 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
28240382,"The trip distance is 6.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 30 minutes, and the travel cost is 2.2 CHF. 2. Driving: travel time is 10 minutes, and the travel cost is 1.02 CHF. 3. Soft modes are free of charge. Traveler is 19 year old male who work part time and has 2 children. The household owns 2 cars, 0 motorcycle, 4 bicycles.",0
28240515,"The trip distance is 49.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 138 minutes, and the travel cost is 25.0 CHF. 2. Driving: travel time is 40 minutes, and the travel cost is 7.24 CHF. 3. Soft modes are free of charge. Traveler is 30 year old female who work part time and has 2 children. The household owns 2 cars, 1 motorcycle, 6 bicycles.",1
28240523,"The trip distance is 9.1 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 46 minutes, and the travel cost is 3.1 CHF. 2. Driving: travel time is 16 minutes, and the travel cost is 1.48 CHF. 3. Soft modes are free of charge. Traveler is 41 year old male who work full time and has 2 children. The household owns 2 cars, 0 motorcycle, 6 bicycles.",1
28240632,"The trip distance is 28.2 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 117 minutes, and the travel cost is 7.2 CHF. 2. Driving: travel time is 35 minutes, and the travel cost is 4.31 CHF. 3. Soft modes are free of charge. Traveler is 35 year old female who work part time and has 2 children. The household owns 1 car, 0 motorcycle, 6 bicycles.",1
28240692,"The trip distance is 7.6 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 39 minutes, and the travel cost is 3.4 CHF. 2. Driving: travel time is 11 minutes, and the travel cost is 1.12 CHF. 3. Soft modes are free of charge. Traveler is 41 year old female who work part time and has 2 children. The household owns 2 cars, 1 motorcycle, 4 bicycles.",1
28240755,"The trip distance is 32.8 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 160 minutes, and the travel cost is 21.8 CHF. 2. Driving: travel time is 40 minutes, and the travel cost is 4.86 CHF. 3. Soft modes are free of charge. Traveler is 31 year old male who work full time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
28240755,"The trip distance is 85.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 168 minutes, and the travel cost is 38.8 CHF. 2. Driving: travel time is 72 minutes, and the travel cost is 11.16 CHF. 3. Soft modes are free of charge. Traveler is 31 year old male who work full time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
28240756,"The trip distance is 8.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 237 minutes, and the travel cost is 81.4 CHF. 2. Driving: travel time is 13 minutes, and the travel cost is 1.35 CHF. 3. Soft modes are free of charge. Traveler is 30 year old female who work full time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
28240762,"The trip distance is 19.2 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 106 minutes, and the travel cost is 10.8 CHF. 2. Driving: travel time is 25 minutes, and the travel cost is 2.85 CHF. 3. Soft modes are free of charge. Traveler is 25 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
28240762,"The trip distance is 15.3 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 76 minutes, and the travel cost is 6.2 CHF. 2. Driving: travel time is 23 minutes, and the travel cost is 2.31 CHF. 3. Soft modes are free of charge. Traveler is 25 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
28240797,"The trip distance is 189.2 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 281 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 194 minutes, and the travel cost is 25.67 CHF. 3. Soft modes are free of charge. Traveler is 39 year old male who work full time and has 2 children. The household owns 1 car, 1 motorcycle, 2 bicycles.",0
28240798,"The trip distance is 189.2 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 281 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 194 minutes, and the travel cost is 25.67 CHF. 3. Soft modes are free of charge. Traveler is 39 year old male who work full time and has 2 children. The household owns 1 car, 1 motorcycle, 2 bicycles.",0
28240830,"The trip distance is 45.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 95 minutes, and the travel cost is 24.4 CHF. 2. Driving: travel time is 52 minutes, and the travel cost is 6.03 CHF. 3. Soft modes are free of charge. Traveler is 45 year old female who work part time and has no children. The household owns 2 cars, 1 motorcycle, 1 bicycle.",1
28240965,"The trip distance is 16.1 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 57 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 23 minutes, and the travel cost is 2.51 CHF. 3. Soft modes are free of charge. Traveler is 47 year old male who work full time and has no children. The household owns 1 car, 0 motorcycle, 3 bicycles.",0
28240993,"The trip distance is 10.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 82 minutes, and the travel cost is 11.0 CHF. 2. Driving: travel time is 14 minutes, and the travel cost is 1.39 CHF. 3. Soft modes are free of charge. Traveler is 61 year old male who work full time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",1
28240993,"The trip distance is 12.1 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 44 minutes, and the travel cost is 6.2 CHF. 2. Driving: travel time is 18 minutes, and the travel cost is 1.83 CHF. 3. Soft modes are free of charge. Traveler is 61 year old male who work full time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",1
28241047,"The trip distance is 18.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 210 minutes, and the travel cost is 47.6 CHF. 2. Driving: travel time is 19 minutes, and the travel cost is 2.74 CHF. 3. Soft modes are free of charge. Traveler is 64 year old male who work full time and has no children. The household owns 1 car, 0 motorcycle, 3 bicycles.",1
28241132,"The trip distance is 11.9 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 58 minutes, and the travel cost is 8.0 CHF. 2. Driving: travel time is 19 minutes, and the travel cost is 1.83 CHF. 3. Soft modes are free of charge. Traveler is 51 year old female who work part time and has no children. The household owns 2 cars, 1 motorcycle, 2 bicycles.",1
28241260,"The trip distance is 69.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 144 minutes, and the travel cost is 14.2 CHF. 2. Driving: travel time is 57 minutes, and the travel cost is 10.09 CHF. 3. Soft modes are free of charge. Traveler is 19 year old male who work part time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",0
28420015,"The trip distance is 6.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 62 minutes, and the travel cost is 2.8 CHF. 2. Driving: travel time is 10 minutes, and the travel cost is 1.2 CHF. 3. Soft modes are free of charge. Traveler is 73 year old male who work part time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",1
28420051,"The trip distance is 5.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 61 minutes, and the travel cost is 3.2 CHF. 2. Driving: travel time is 8 minutes, and the travel cost is 0.87 CHF. 3. Soft modes are free of charge. Traveler is 51 year old female who work part time and has no children. The household owns 1 car, 0 motorcycle, 5 bicycles.",1
28420056,"The trip distance is 164.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 241 minutes, and the travel cost is 29.7 CHF. 2. Driving: travel time is 169 minutes, and the travel cost is 21.88 CHF. 3. Soft modes are free of charge. Traveler is 37 year old female who work part time and has 2 children. The household owns 1 car, 1 motorcycle, 4 bicycles.",1
28420152,"The trip distance is 4.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 46 minutes, and the travel cost is 5.6 CHF. 2. Driving: travel time is 6 minutes, and the travel cost is 0.73 CHF. 3. Soft modes are free of charge. Traveler is 63 year old male who work part time and has no children. The household owns 1 car, 0 motorcycle, 4 bicycles.",1
28420168,"The trip distance is 180.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 189 minutes, and the travel cost is 32.0 CHF. 2. Driving: travel time is 178 minutes, and the travel cost is 24.26 CHF. 3. Soft modes are free of charge. Traveler is 47 year old male who work full time and has 2 children. The household owns 2 cars, 0 motorcycle, 4 bicycles.",0
28420168,"The trip distance is 6.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 82 minutes, and the travel cost is 2.2 CHF. 2. Driving: travel time is 13 minutes, and the travel cost is 1.32 CHF. 3. Soft modes are free of charge. Traveler is 47 year old male who work full time and has 2 children. The household owns 2 cars, 0 motorcycle, 4 bicycles.",1
28420278,"The trip distance is 3.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 29 minutes, and the travel cost is 3.0 CHF. 2. Driving: travel time is 6 minutes, and the travel cost is 0.64 CHF. 3. Soft modes are free of charge. Traveler is 48 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 1 bicycle.",1
28420278,"The trip distance is 3.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 40 minutes, and the travel cost is 3.4 CHF. 2. Driving: travel time is 6 minutes, and the travel cost is 0.62 CHF. 3. Soft modes are free of charge. Traveler is 48 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 1 bicycle.",1
28420388,"The trip distance is 116.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 109 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 129 minutes, and the travel cost is 15.76 CHF. 3. Soft modes are free of charge. Traveler is 45 year old male who work full time and has 3 children. The household owns 1 car, 1 motorcycle, 5 bicycles.",0
28630101,"The trip distance is 32.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 127 minutes, and the travel cost is 19.2 CHF. 2. Driving: travel time is 37 minutes, and the travel cost is 5.33 CHF. 3. Soft modes are free of charge. Traveler is 67 year old female who work part time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",1
28630101,"The trip distance is 15.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 159 minutes, and the travel cost is 25.0 CHF. 2. Driving: travel time is 21 minutes, and the travel cost is 2.15 CHF. 3. Soft modes are free of charge. Traveler is 67 year old female who work part time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",1
28640112,"The trip distance is 50.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 135 minutes, and the travel cost is 26.4 CHF. 2. Driving: travel time is 52 minutes, and the travel cost is 7.28 CHF. 3. Soft modes are free of charge. Traveler is 46 year old female who work part time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",1
28640121,"The trip distance is 0.6 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 22 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 0 minutes, and the travel cost is 0.11 CHF. 3. Soft modes are free of charge. Traveler is 38 year old female who work part time and has 2 children. The household owns 2 cars, 1 motorcycle, 4 bicycles.",1
28640121,"The trip distance is 6.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 74 minutes, and the travel cost is 6.0 CHF. 2. Driving: travel time is 8 minutes, and the travel cost is 0.97 CHF. 3. Soft modes are free of charge. Traveler is 38 year old female who work part time and has 2 children. The household owns 2 cars, 1 motorcycle, 4 bicycles.",1
28640121,"The trip distance is 18.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 43 minutes, and the travel cost is 12.4 CHF. 2. Driving: travel time is 24 minutes, and the travel cost is 2.75 CHF. 3. Soft modes are free of charge. Traveler is 38 year old female who work part time and has 2 children. The household owns 2 cars, 1 motorcycle, 4 bicycles.",1
28640122,"The trip distance is 39.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 106 minutes, and the travel cost is 26.4 CHF. 2. Driving: travel time is 42 minutes, and the travel cost is 5.6 CHF. 3. Soft modes are free of charge. Traveler is 38 year old female who work part time and has 2 children. The household owns 2 cars, 1 motorcycle, 4 bicycles.",1
28640122,"The trip distance is 26.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 82 minutes, and the travel cost is 18.4 CHF. 2. Driving: travel time is 38 minutes, and the travel cost is 4.1 CHF. 3. Soft modes are free of charge. Traveler is 38 year old female who work part time and has 2 children. The household owns 2 cars, 1 motorcycle, 4 bicycles.",1
28640182,"The trip distance is 57.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 121 minutes, and the travel cost is 37.2 CHF. 2. Driving: travel time is 79 minutes, and the travel cost is 8.98 CHF. 3. Soft modes are free of charge. Traveler is 57 year old male who work full time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",0
30330035,"The trip distance is 26.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 93 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 32 minutes, and the travel cost is 4.14 CHF. 3. Soft modes are free of charge. Traveler is 53 year old male who work full time and has no children. The household owns 1 car, 0 motorcycle, 2 bicycles.",0
30330069,"The trip distance is 21.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 78 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 33 minutes, and the travel cost is 3.64 CHF. 3. Soft modes are free of charge. Traveler is 67 year old male who work part time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",0
30330106,"The trip distance is 22.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 86 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 28 minutes, and the travel cost is 3.38 CHF. 3. Soft modes are free of charge. Traveler is 65 year old male who work part time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",0
30330149,"The trip distance is 22.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 75 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 30 minutes, and the travel cost is 3.55 CHF. 3. Soft modes are free of charge. Traveler is 64 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",0
30330171,"The trip distance is 17.7 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 78 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 28 minutes, and the travel cost is 3.44 CHF. 3. Soft modes are free of charge. Traveler is 66 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 4 bicycles.",0
30330179,"The trip distance is 9.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 50 minutes, and the travel cost is 2.2 CHF. 2. Driving: travel time is 10 minutes, and the travel cost is 1.39 CHF. 3. Soft modes are free of charge. Traveler is 70 year old male who work part time and has no children. The household owns 2 cars, 0 motorcycle, 1 bicycle.",1
30330231,"The trip distance is 29.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 90 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 38 minutes, and the travel cost is 4.79 CHF. 3. Soft modes are free of charge. Traveler is 72 year old male who work part time and has no children. The household owns 1 car, 0 motorcycle, 0 bicycle.",0
30330231,"The trip distance is 302.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 303 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 199 minutes, and the travel cost is 52.28 CHF. 3. Soft modes are free of charge. Traveler is 72 year old male who work part time and has no children. The household owns 1 car, 0 motorcycle, 0 bicycle.",0
30330237,"The trip distance is 20.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 62 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 29 minutes, and the travel cost is 3.17 CHF. 3. Soft modes are free of charge. Traveler is 63 year old male who work part time and has no children. The household owns 2 cars, 0 motorcycle, 1 bicycle.",0
30330327,"The trip distance is 25.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 60 minutes, and the travel cost is 2.2 CHF. 2. Driving: travel time is 21 minutes, and the travel cost is 3.53 CHF. 3. Soft modes are free of charge. Traveler is 41 year old female who work part time and has 3 children. The household owns 1 car, 0 motorcycle, 5 bicycles.",1
30330355,"The trip distance is 18.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 113 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 27 minutes, and the travel cost is 2.94 CHF. 3. Soft modes are free of charge. Traveler is 33 year old male who work full time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
30330364,"The trip distance is 25.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 142 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 38 minutes, and the travel cost is 3.98 CHF. 3. Soft modes are free of charge. Traveler is 73 year old male who work full time and has no children. The household owns 1 car, 0 motorcycle, 2 bicycles.",1
30330370,"The trip distance is 22.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 73 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 34 minutes, and the travel cost is 3.61 CHF. 3. Soft modes are free of charge. Traveler is 44 year old female who work part time and has 2 children. The household owns 1 car, 0 motorcycle, 5 bicycles.",1
30330373,"The trip distance is 4.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 50 minutes, and the travel cost is 2.2 CHF. 2. Driving: travel time is 8 minutes, and the travel cost is 0.83 CHF. 3. Soft modes are free of charge. Traveler is 58 year old female who work part time and has no children. The household owns 4 cars, 1 motorcycle, 4 bicycles.",1
30330409,"The trip distance is 16.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 87 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 26 minutes, and the travel cost is 2.72 CHF. 3. Soft modes are free of charge. Traveler is 43 year old female who work full time and has no children. The household owns 1 car, 0 motorcycle, 2 bicycles.",0
30330485,"The trip distance is 11.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 73 minutes, and the travel cost is 5.7 CHF. 2. Driving: travel time is 12 minutes, and the travel cost is 1.62 CHF. 3. Soft modes are free of charge. Traveler is 36 year old male who work part time and has no children. The household owns 2 cars, 0 motorcycle, 3 bicycles.",1
30330486,"The trip distance is 46.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 200 minutes, and the travel cost is 8.6 CHF. 2. Driving: travel time is 66 minutes, and the travel cost is 7.44 CHF. 3. Soft modes are free of charge. Traveler is 34 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
30330486,"The trip distance is 29.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 118 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 38 minutes, and the travel cost is 4.66 CHF. 3. Soft modes are free of charge. Traveler is 34 year old female who work part time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
30330535,"The trip distance is 5.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 65 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 10 minutes, and the travel cost is 1.1 CHF. 3. Soft modes are free of charge. Traveler is 42 year old male who work full time and has 3 children. The household owns 1 car, 0 motorcycle, 5 bicycles.",1
30330535,"The trip distance is 5.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 43 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 10 minutes, and the travel cost is 1.1 CHF. 3. Soft modes are free of charge. Traveler is 42 year old male who work full time and has 3 children. The household owns 1 car, 0 motorcycle, 5 bicycles.",1
30330535,"The trip distance is 5.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 80 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 10 minutes, and the travel cost is 1.1 CHF. 3. Soft modes are free of charge. Traveler is 42 year old male who work full time and has 3 children. The household owns 1 car, 0 motorcycle, 5 bicycles.",1
30330565,"The trip distance is 19.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 86 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 34 minutes, and the travel cost is 3.42 CHF. 3. Soft modes are free of charge. Traveler is 37 year old female who work part time and has 2 children. The household owns 0 car, 0 motorcycle, 5 bicycles.",0
30330569,"The trip distance is 16.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 43 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 25 minutes, and the travel cost is 2.67 CHF. 3. Soft modes are free of charge. Traveler is 41 year old female who work part time and has no children. The household owns 1 car, 0 motorcycle, 2 bicycles.",0
30330629,"The trip distance is 13.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 123 minutes, and the travel cost is 5.7 CHF. 2. Driving: travel time is 23 minutes, and the travel cost is 2.51 CHF. 3. Soft modes are free of charge. Traveler is 48 year old female who work part time and has no children. The household owns 1 car, 0 motorcycle, 2 bicycles.",1
30330631,"The trip distance is 11.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 28 minutes, and the travel cost is 2.2 CHF. 2. Driving: travel time is 15 minutes, and the travel cost is 1.72 CHF. 3. Soft modes are free of charge. Traveler is 70 year old male who work part time and has no children. The household owns 1 car, 0 motorcycle, 0 bicycle.",0
30330632,"The trip distance is 11.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 28 minutes, and the travel cost is 2.2 CHF. 2. Driving: travel time is 15 minutes, and the travel cost is 1.72 CHF. 3. Soft modes are free of charge. Traveler is 70 year old male who work part time and has no children. The household owns 1 car, 0 motorcycle, 0 bicycle.",0
30330639,"The trip distance is 5.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 85 minutes, and the travel cost is 0.0 CHF. 2. Driving: travel time is 10 minutes, and the travel cost is 0.96 CHF. 3. Soft modes are free of charge. Traveler is 51 year old female who work part time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",0
30330669,"The trip distance is 18.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 74 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 29 minutes, and the travel cost is 3.04 CHF. 3. Soft modes are free of charge. Traveler is 33 year old female who work full time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",0
30330669,"The trip distance is 7.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 89 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 13 minutes, and the travel cost is 1.33 CHF. 3. Soft modes are free of charge. Traveler is 33 year old female who work full time and has no children. The household owns 1 car, 0 motorcycle, 1 bicycle.",1
30330674,"The trip distance is 28.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 86 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 37 minutes, and the travel cost is 4.5 CHF. 3. Soft modes are free of charge. Traveler is 45 year old male who work full time and has no children. The household owns 2 cars, 0 motorcycle, 1 bicycle.",1
30330674,"The trip distance is 31.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 189 minutes, and the travel cost is 5.7 CHF. 2. Driving: travel time is 40 minutes, and the travel cost is 4.99 CHF. 3. Soft modes are free of charge. Traveler is 45 year old male who work full time and has no children. The household owns 2 cars, 0 motorcycle, 1 bicycle.",1
30330675,"The trip distance is 66.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 301 minutes, and the travel cost is 10.8 CHF. 2. Driving: travel time is 50 minutes, and the travel cost is 8.77 CHF. 3. Soft modes are free of charge. Traveler is 53 year old female who work full time and has no children. The household owns 0 car, 0 motorcycle, 1 bicycle.",0
30330693,"The trip distance is 34.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 118 minutes, and the travel cost is 3.8 CHF. 2. Driving: travel time is 42 minutes, and the travel cost is 5.27 CHF. 3. Soft modes are free of charge. Traveler is 44 year old male who work full time and has no children. The household owns 1 car, 1 motorcycle, 1 bicycle.",1
30330717,"The trip distance is 33.5 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 152 minutes, and the travel cost is 15.2 CHF. 2. Driving: travel time is 54 minutes, and the travel cost is 5.66 CHF. 3. Soft modes are free of charge. Traveler is 64 year old male who work part time and has no children. The household owns 2 cars, 1 motorcycle, 0 bicycle.",1
30330725,"The trip distance is 80.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 226 minutes, and the travel cost is 16.2 CHF. 2. Driving: travel time is 72 minutes, and the travel cost is 10.46 CHF. 3. Soft modes are free of charge. Traveler is 45 year old male who work full time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
30330751,"The trip distance is 93.0 km. There are three travel modes for the traveler to choose from: 1. Public transport: travel time is 182 minutes, and the travel cost is 15.0 CHF. 2. Driving: travel time is 69 minutes, and the travel cost is 12.55 CHF. 3. Soft modes are free of charge. Traveler is 58 year old male who work full time and has no children. The household owns 2 cars, 0 motorcycle, 2 bicycles.",1
